89830201,33,30,4,0,0,3.748494,22,23,19,20,24,12,22,4,5,1,1,1,1,0.89,0.04,0.00
90005005,33,30,3,0,0,4.644902,43,37,20,29,18,15,22,6,3,2,1,1,1,0.97,0.04,0.00
90078497,33,30,8,0,0,3.185457,30,30,27,21,17,14,22,1,5,1,2,2,1,0.71,0.14,0.00
90495554,33,30,4,1,0,4.778731,40,37,24,28,16,14,20,6,6,2,1,2,1,0.98,0.04,0.00
90926430,33,30,4,0,0,4.533484,38,41,20,20,29,13,12,4,2,1,2,1,1,0.81,0.16,0.00
15248164,34,31,8,1,0,4.411019,34,42,9,29,34,12,12,2,6,2,1,3,2,0.84,0.03,0.00
15952351,34,31,13,0,0,4.214395,46,35,21,25,22,13,22,7,6,1,1,1,1,0.81,0.15,0.00
92050622,33,30,4,1,0,4.716404,30,29,26,20,21,16,22,1,1,2,1,2,1,0.87,0.03,0.00
83581737,33,30,5,1,0,2.870158,44,32,21,30,20,12,18,3,5,1,1,1,1,0.91,0.03,0.00
92342051,33,30,4,0,0,3.420058,21,34,22,14,36,13,12,2,1,2,1,1,1,0.81,0.04,0.00
89137854,33,30,8,1,0,4.944145,41,39,20,27,22,12,18,3,5,2,1,2,1,0.90,0.04,0.00
87779541,33,21,6,1,1,4.998465,22,35,13,22,15,11,22,1,2,1,2,3,1,1.29,0.04,0.69
17345529,34,29,5,1,0,4.148921,38,33,6,22,20,12,12,2,10,2,1,4,1,1.23,0.04,0.65
95722614,33,27,7,0,0,4.389834,39,47,20,25,20,14,18,1,5,1,1,1,1,0.72,0.15,0.00
94355137,33,30,6,0,0,4.766672,37,49,21,24,22,15,22,2,2,3,1,1,1,0.87,0.04,0.00
95162992,33,30,16,1,0,3.303254,39,45,25,24,22,17,22,3,1,2,2,2,1,0.88,0.04,0.00
78883889,33,24,7,0,0,4.902783,36,49,13,24,28,15,12,1,2,2,1,1,1,0.92,0.04,0.00
97487799,33,30,3,0,0,3.800001,39,46,26,25,18,15,22,1,7,6,1,1,1,0.80,0.15,0.00
21730028,34,31,7,0,0,4.787436,41,29,18,22,14,14,22,10,3,1,3,2,3,1.86,0.07,0.00
98367375,33,30,4,1,1,4.392161,37,42,7,32,30,13,12,2,3,3,1,1,1,0.91,0.04,0.00
78697479,33,30,10,1,0,4.955391,39,35,27,26,21,17,22,4,2,3,1,1,2,0.85,0.04,0.00
1756384,34,22,5,0,0,3.281137,24,44,11,21,34,14,12,1,2,1,1,1,3,0.83,0.04,0.00
25620796,34,30,4,1,0,4.860974,27,30,24,26,16,13,20,1,5,3,1,2,1,0.84,0.04,0.00
27044269,34,31,3,1,0,4.251841,43,37,20,29,18,15,22,4,1,3,1,2,2,0.74,0.14,0.00
99272475,33,30,18,1,0,4.957726,43,38,21,23,19,14,18,3,1,1,1,2,1,0.88,0.04,0.00
27507018,34,27,3,0,0,4.376000,41,34,14,29,28,13,12,10,4,6,1,2,2,0.98,0.04,0.00
28842607,34,30,11,0,0,4.609517,37,38,21,29,28,14,22,1,6,1,1,1,2,0.87,0.04,0.00
29235790,34,31,4,1,0,4.545384,40,41,8,29,24,13,12,4,4,3,1,5,1,0.98,0.03,0.00
3003442,34,25,5,0,0,4.764629,48,44,13,26,15,14,22,3,3,7,2,12,1,0.83,0.03,0.00
28659347,34,31,6,0,0,4.049211,48,31,25,25,22,15,22,11,3,3,1,2,2,0.81,0.04,0.00
96370374,33,22,4,1,1,4.187309,38,33,6,22,20,12,12,3,8,2,2,2,2,1.81,0.07,0.00
30243672,34,29,7,1,0,4.760215,41,41,16,29,18,13,22,1,5,1,1,2,1,0.95,0.04,0.00
4778791,34,31,4,1,0,4.185849,43,37,27,23,17,15,22,8,11,3,2,1,1,0.94,0.04,0.00
2812754,34,31,7,1,0,4.489574,37,52,5,30,31,13,12,6,7,3,1,2,2,0.84,0.04,0.00
1965448,34,31,9,1,0,3.711699,35,42,13,24,15,12,22,1,1,2,1,2,1,0.81,0.04,0.00
1980883,34,30,2,1,0,4.918275,34,42,5,24,21,12,12,3,2,2,1,1,2,1.87,0.08,0.00
31478706,34,31,4,1,0,3.500566,37,40,16,30,26,11,18,3,3,1,3,3,1,0.92,0.03,0.00
7584183,34,31,2,0,0,3.691745,36,50,7,31,25,13,12,2,5,1,2,1,1,0.94,0.04,0.00
31712182,34,31,2,0,0,4.034606,31,32,18,26,24,14,22,6,4,3,1,4,1,0.76,0.16,0.00
6039835,34,21,2,1,0,4.671342,25,26,6,20,20,11,12,5,4,2,1,2,2,0.92,0.04,0.00
34517451,34,31,6,1,1,4.807730,43,36,26,22,21,17,22,11,1,4,1,5,1,0.83,0.04,0.00
34389227,34,31,2,0,0,4.378345,28,31,21,24,26,15,20,12,1,8,1,1,1,0.92,0.04,0.00
36153115,34,31,5,1,0,4.952936,41,37,25,26,24,15,22,1,1,2,1,2,1,0.83,0.04,0.00
36761172,34,31,10,0,1,4.800313,39,40,27,19,27,15,22,1,1,1,2,1,1,0.73,0.16,0.00
37195869,34,31,9,0,0,4.606845,40,43,15,31,25,11,18,2,3,2,2,2,1,0.92,0.04,0.00
37517196,34,31,11,1,0,4.584281,42,43,14,28,24,13,22,4,13,2,2,3,4,0.95,0.03,0.00
37563866,34,31,2,1,0,3.947586,33,34,20,22,18,13,18,5,5,2,1,1,1,0.74,0.15,0.00
38585475,34,27,6,1,0,4.567106,30,30,27,21,17,14,22,3,6,1,2,2,1,0.86,0.16,0.00
42152280,34,23,4,1,0,4.517420,42,41,15,35,15,12,18,7,3,4,2,3,2,0.88,0.04,0.00
41865477,34,31,8,1,0,3.884063,37,38,28,23,27,14,22,1,2,8,2,1,1,0.84,0.15,0.00
44501441,34,20,8,0,0,4.499663,39,38,23,28,15,12,18,5,1,9,1,1,1,0.82,0.03,0.00
18845023,34,31,5,0,0,4.047078,40,36,23,27,20,16,20,8,2,7,1,2,1,0.79,0.14,0.00
19723600,34,26,5,0,0,4.515715,37,40,24,27,17,13,22,3,2,6,1,1,1,0.79,0.15,0.00
21470310,34,29,6,1,0,4.982415,34,42,9,29,34,12,12,2,14,2,10,2,1,0.73,0.16,0.00
22182934,34,31,5,1,0,3.995431,38,29,15,27,13,13,20,1,2,1,1,1,2,1.20,0.04,0.66
20812315,34,28,3,0,0,2.789994,26,30,22,26,20,12,14,4,2,1,4,1,1,0.94,0.03,0.00
22024640,34,27,4,1,0,4.448027,39,36,21,33,18,15,22,3,3,2,2,2,1,0.89,0.04,0.00
22637289,34,31,2,1,0,4.394567,34,42,5,24,21,12,12,1,2,10,1,2,3,0.91,0.04,0.00
22368888,34,31,6,0,0,4.329524,41,41,23,23,17,13,22,9,9,4,1,2,2,0.72,0.15,0.00
23132729,34,31,5,0,0,4.831808,43,37,27,23,17,15,22,4,8,8,2,2,1,0.97,0.04,0.00
23747179,34,31,10,0,0,4.980646,39,38,23,28,15,12,18,6,5,2,5,1,1,0.83,0.16,0.00
26887663,34,31,6,0,0,4.457076,42,43,14,28,24,13,22,1,3,1,2,4,1,0.90,0.03,0.00
59579313,34,31,3,1,0,4.235933,51,35,6,24,20,14,12,8,2,1,2,12,1,0.87,0.04,0.00
60453198,34,25,2,0,0,4.963679,41,29,18,22,14,14,22,4,3,1,2,3,1,1.58,0.19,0.00
68122580,34,31,3,0,0,4.825774,31,33,19,20,25,13,18,5,4,2,1,3,1,0.86,0.16,0.00
69544227,34,31,9,1,0,3.990649,39,48,14,32,17,12,18,1,1,2,1,2,2,0.92,0.04,0.00
74950356,34,31,5,1,0,3.527888,41,41,16,29,18,13,22,1,3,1,2,1,2,0.86,0.04,0.00
76020520,34,31,9,1,0,4.465117,38,41,20,20,29,13,12,2,2,1,1,1,1,0.80,0.16,0.00
77598763,34,30,3,0,0,4.262797,40,37,24,28,16,14,20,3,1,4,1,1,2,0.89,0.04,0.00
77790146,34,31,4,0,0,4.267143,43,37,20,29,18,15,22,4,2,3,1,4,1,0.85,0.04,0.00
78235558,34,27,6,1,0,4.356571,41,41,23,23,17,13,22,1,5,1,2,1,1,0.96,0.04,0.00
78883889,34,24,5,0,0,4.902783,36,49,13,24,28,15,12,1,2,2,1,1,1,0.92,0.04,0.00
89307718,34,31,8,0,0,3.021379,37,38,17,24,15,14,22,2,3,1,2,2,1,1.54,0.19,0.00
89394969,34,29,4,1,0,4.213949,39,38,23,28,15,12,18,3,1,1,1,1,1,0.73,0.16,0.00
93769496,34,30,9,0,0,4.566269,37,45,8,30,33,12,12,6,2,1,1,1,1,0.81,0.14,0.00
980984,35,32,5,0,0,3.759762,44,34,17,32,16,13,22,11,10,1,1,1,1,0.85,0.04,0.00
714197,35,32,5,0,0,3.852746,34,42,9,29,34,12,12,1,6,6,2,2,2,0.86,0.04,0.00
1957756,35,32,15,0,0,3.159959,38,41,13,26,30,13,12,1,1,5,1,1,1,0.78,0.16,0.00
1980883,35,30,2,1,0,4.918275,34,42,5,24,21,12,12,3,2,2,1,1,2,1.87,0.08,0.00
2316529,35,32,4,0,0,4.786318,27,36,19,23,30,12,22,1,1,3,1,2,1,0.83,0.04,0.00
4150175,35,32,2,1,0,4.093720,39,38,16,34,16,12,18,4,8,12,1,1,1,0.80,0.16,0.00
4778791,35,31,5,1,0,4.185849,43,37,27,23,17,15,22,8,11,3,2,1,1,0.94,0.04,0.00
11877338,35,32,8,0,0,4.413947,43,39,15,30,16,12,18,4,15,3,1,1,2,0.89,0.04,0.00
46635092,34,19,5,1,0,4.438996,41,41,23,23,17,13,22,6,10,1,7,2,1,0.71,0.14,0.00
47886361,34,31,3,1,0,2.186144,36,50,7,31,25,13,12,7,2,3,1,2,2,0.84,0.03,0.00
52063984,34,31,6,1,0,4.278797,46,30,21,32,16,15,22,16,3,2,1,1,1,0.85,0.04,0.00
14351603,35,32,3,1,1,4.003330,46,30,21,32,16,15,22,5,3,1,1,5,1,0.79,0.13,0.00
14352365,35,32,6,0,0,4.971582,40,37,24,28,16,14,20,1,3,2,1,1,1,0.90,0.04,0.00
51374941,34,31,6,1,0,3.821823,32,34,7,22,30,11,12,1,1,3,1,1,1,1.16,0.04,0.67
49437125,34,31,12,1,0,4.508934,39,35,27,26,21,17,22,6,4,3,1,1,3,0.88,0.03,0.00
49032429,34,31,14,0,0,3.895845,37,40,24,27,17,13,22,8,8,3,1,1,1,0.78,0.14,0.00
51374941,34,31,6,1,0,3.821823,32,34,7,22,30,11,12,1,1,3,1,1,1,1.16,0.04,0.67
16556740,35,32,4,1,0,3.614300,39,38,23,29,16,11,14,12,1,2,4,1,1,0.86,0.03,0.00
53862096,34,22,3,1,0,4.790927,39,45,25,24,22,17,22,4,9,1,2,2,1,0.98,0.04,0.00
17317232,35,32,10,0,0,3.430717,36,50,7,31,25,13,12,5,3,1,5,3,1,0.92,0.03,0.00
18468614,35,32,6,1,0,3.667060,44,34,17,32,16,13,22,11,1,5,2,1,1,0.84,0.13,0.00
18045945,35,32,5,0,0,4.282340,37,40,12,25,13,11,18,2,1,2,1,1,1,1.79,0.08,0.00
54234408,34,28,8,0,0,4.751760,36,40,16,27,23,13,12,6,5,1,2,2,2,0.72,0.15,0.00
55503227,34,31,3,0,0,4.522677,44,41,13,29,22,12,18,2,3,1,1,3,1,0.81,0.14,0.00
55319410,34,31,5,1,0,4.850636,39,45,25,24,22,17,22,4,2,1,1,2,1,0.86,0.16,0.00
19723600,35,26,13,0,0,4.515715,37,40,24,27,17,13,22,3,2,6,1,1,1,0.79,0.15,0.00
57913106,34,28,13,1,0,3.674189,39,41,21,26,24,13,22,2,1,1,1,1,1,0.96,0.04,0.00
58753219,34,30,3,1,1,4.600055,35,32,14,23,22,10,18,2,11,2,1,1,1,0.82,0.04,0.00
60531388,34,31,14,0,0,4.624519,34,42,5,24,21,12,12,3,3,1,1,1,1,0.92,0.04,0.00
20812315,35,28,3,0,0,2.789994,26,30,22,26,20,12,14,4,2,1,4,1,1,0.94,0.03,0.00
21470310,35,29,4,1,0,4.982415,34,42,9,29,34,12,12,2,14,2,10,2,1,0.73,0.16,0.00
21254988,35,32,2,0,0,4.709959,45,35,13,25,28,13,12,1,2,2,3,4,1,0.83,0.04,0.00
63973859,34,29,3,1,1,3.422781,43,39,15,30,16,12,18,10,2,5,2,3,1,0.89,0.04,0.00
62953153,34,31,6,0,0,4.818584,41,40,22,22,21,15,22,1,13,3,4,1,1,0.96,0.03,0.00
21932900,35,32,2,0,0,4.384128,41,34,14,29,28,13,12,11,2,3,1,1,1,0.86,0.04,0.00
22024640,35,27,3,1,0,4.448027,39,36,21,33,18,15,22,3,3,2,2,2,1,0.89,0.04,0.00
65523576,34,31,3,1,0,3.240101,43,39,15,30,16,12,18,1,14,1,2,2,2,0.74,0.15,0.00
66318597,34,31,9,1,0,4.038600,41,41,16,29,18,13,22,4,3,4,1,4,1,0.71,0.16,0.00
67509476,34,31,3,1,0,3.076404,41,44,12,27,29,13,12,2,2,1,1,2,1,0.77,0.13,0.00
71046222,34,31,8,0,1,2.900100,37,50,22,25,18,13,22,1,3,3,1,3,2,0.95,0.04,0.00
72805635,34,30,2,1,0,4.754402,31,33,19,20,25,13,18,7,1,1,2,1,1,0.85,0.04,0.00
23056971,35,32,4,1,0,2.603899,44,42,19,28,21,12,18,6,2,3,1,1,1,0.84,0.04,0.00
74595196,34,31,4,1,0,3.789310,40,37,17,34,17,14,20,3,1,1,1,3,1,0.79,0.16,0.00
23887866,35,32,2,1,0,4.888498,40,50,12,31,23,12,18,6,3,1,2,1,1,0.85,0.15,0.00
24989636,35,32,6,0,0,4.967723,37,50,22,25,18,13,22,1,5,4,1,1,1,0.92,0.04,0.00
25620796,35,30,6,1,0,4.860974,27,30,24,26,16,13,20,1,5,3,1,2,1,0.84,0.04,0.00
79604131,34,23,2,1,0,4.652066,45,35,13,25,28,13,12,12,4,6,1,1,1,0.88,0.03,0.00
79741124,34,31,6,0,0,3.194548,39,37,22,28,20,13,14,6,1,5,4,2,1,0.80,0.03,0.00
80477534,34,29,11,1,0,3.610240,36,49,13,24,28,15,12,2,3,2,2,1,1,0.80,0.16,0.00
81349741,34,31,2,1,0,4.503884,39,46,19,31,19,15,22,7,5,3,1,1,1,0.85,0.04,0.00
81863161,34,26,5,0,0,3.333243,24,33,23,22,25,10,18,2,8,8,1,1,1,0.72,0.14,0.00
84617439,34,31,3,0,0,4.281673,47,34,7,28,20,14,12,4,3,10,3,12,1,0.90,0.04,0.00
82276814,34,29,9,0,0,4.684797,36,50,7,31,25,13,12,3,2,4,1,3,1,0.84,0.14,0.00
83716194,34,31,6,1,0,2.580582,26,26,14,20,14,11,22,3,11,2,1,1,1,1.60,0.19,0.00
85662352,34,25,8,1,0,4.647611,39,38,23,29,16,11,14,3,2,2,2,1,2,0.86,0.03,0.00
87779541,34,21,2,1,1,4.998465,22,35,13,22,15,11,22,1,2,1,2,3,1,1.29,0.04,0.69
86497080,34,31,7,1,0,4.910351,41,39,20,27,22,12,18,1,1,2,1,4,1,0.84,0.16,0.00
91385966,34,28,6,1,0,4.962988,40,41,8,29,24,13,12,2,14,3,1,2,1,0.99,0.04,0.00
89951180,34,31,3,1,0,4.983546,24,23,14,25,12,10,18,12,1,3,1,1,1,0.72,0.14,0.00
90078497,34,30,5,0,0,3.185457,30,30,27,21,17,14,22,1,5,1,2,2,1,0.71,0.14,0.00
81734492,34,31,13,1,0,4.909902,34,42,9,29,34,12,12,3,5,2,1,2,1,0.81,0.15,0.00
89137854,34,30,6,1,0,4.944145,41,39,20,27,22,12,18,3,5,2,1,2,1,0.90,0.04,0.00
80825779,34,31,4,1,0,3.987209,37,39,22,23,29,13,18,1,6,2,1,1,1,0.75,0.13,0.00
87013489,34,31,5,1,0,4.692193,35,42,17,29,28,12,22,2,1,3,1,1,4,0.89,0.04,0.00
95410241,34,31,6,0,0,4.222665,41,40,22,22,21,15,22,4,6,1,1,2,1,0.97,0.04,0.00
95722614,34,27,8,0,0,4.389834,39,47,20,25,20,14,18,1,5,1,1,1,1,0.72,0.15,0.00
95730959,34,31,5,0,1,4.562545,39,48,14,32,17,12,18,1,1,2,1,1,1,0.76,0.15,0.00
78381364,34,31,8,0,0,4.541583,40,41,8,29,24,13,12,5,10,3,1,2,2,0.90,0.04,0.00
97442082,34,31,4,1,0,3.115165,38,41,13,26,30,13,12,5,1,1,1,1,1,0.80,0.03,0.00
96607791,34,25,3,0,0,3.565250,41,37,25,26,24,15,22,4,3,2,3,1,1,0.74,0.15,0.00
98621983,34,31,2,1,0,4.793264,39,48,14,32,17,12,18,2,7,2,1,2,1,0.79,0.15,0.00
88173846,34,31,3,0,0,4.550465,44,41,13,29,22,12,18,5,7,1,1,1,2,0.86,0.03,0.00
34728788,35,32,2,0,0,4.091787,34,42,5,24,21,12,12,4,3,1,3,2,1,1.10,0.04,0.64
34799880,35,32,8,0,0,4.569557,46,30,21,32,16,15,22,3,4,2,1,2,1,0.84,0.04,0.00
94711748,34,31,5,0,0,2.155846,51,35,6,24,20,14,12,2,5,1,2,16,1,0.92,0.04,0.00
35433748,35,32,5,0,0,4.924963,28,36,18,18,32,14,12,1,1,3,4,1,1,0.72,0.15,0.00
36384908,35,32,6,0,0,4.492448,34,41,15,22,37,14,12,5,1,1,1,4,1,0.95,0.03,0.00
96370374,34,22,7,1,1,4.187309,25,26,6,20,20,11,12,3,8,2,2,2,2,1.81,0.07,0.00
37062820,35,32,9,1,1,3.534414,34,41,15,22,37,14,12,1,2,2,1,1,1,0.75,0.16,0.00
6638876,35,32,6,1,0,4.234852,42,34,21,26,30,11,18,9,1,1,2,3,1,0.84,0.16,0.00
37563866,35,31,6,1,0,3.947586,33,34,20,22,18,13,18,5,5,2,1,1,1,0.74,0.15,0.00
37833612,35,32,3,0,0,3.982085,37,50,22,25,18,13,22,2,7,6,1,3,1,0.93,0.04,0.00
37926976,35,32,4,0,0,4.989316,45,29,11,21,16,8,10,1,1,1,1,12,12,0.84,0.04,0.00
7307630,35,32,5,1,0,3.020516,34,42,5,24,21,12,12,3,3,2,1,3,1,0.88,0.04,0.00
38585475,35,27,4,1,0,4.567106,30,30,27,21,17,14,22,3,6,1,2,2,1,0.86,0.16,0.00
38588756,35,32,5,1,1,4.909501,37,30,14,28,13,10,14,3,2,3,1,1,1,0.83,0.16,0.00
38926928,35,32,4,1,0,3.927204,44,34,17,32,16,13,22,10,6,2,2,3,1,0.88,0.04,0.00
43024642,35,32,4,1,0,4.699545,40,37,17,34,17,14,20,12,3,3,1,4,2,0.73,0.15,0.00
44467749,35,32,10,1,0,3.632225,37,38,21,29,28,14,22,1,4,8,2,1,1,0.90,0.04,0.00
43825442,35,32,7,0,0,4.669446,22,27,5,23,26,11,12,10,2,1,2,1,1,1.23,0.04,0.70
44501441,35,20,5,0,0,4.499663,39,38,23,28,15,12,18,5,1,9,1,1,1,0.82,0.03,0.00
45804457,35,27,4,1,0,4.908607,44,42,19,28,21,12,18,1,4,3,1,3,2,0.77,0.16,0.00
46635092,35,19,5,1,0,4.438996,41,41,23,23,17,13,22,6,10,1,7,2,1,0.71,0.14,0.00
46925973,35,32,5,1,0,2.718904,41,31,13,23,12,11,18,12,2,5,1,6,1,0.72,0.15,0.00
48108667,35,32,4,1,0,4.007993,43,39,15,30,16,12,18,4,3,3,1,1,1,0.85,0.16,0.00
27182524,35,32,6,1,0,3.381449,32,34,7,22,30,11,12,2,2,1,3,1,1,0.89,0.03,0.00
26913064,35,29,7,1,0,4.265293,39,36,28,27,17,15,22,3,3,2,1,3,1,0.88,0.04,0.00
49331098,35,32,6,0,0,4.379650,48,33,20,26,20,12,18,13,13,3,1,2,1,0.76,0.16,0.00
28842607,35,30,14,0,0,4.609517,37,38,21,29,28,14,22,1,6,1,1,1,2,0.87,0.04,0.00
30763808,35,32,4,0,0,4.885820,40,36,23,27,20,16,20,1,3,1,1,2,1,0.84,0.04,0.00
32030913,35,32,7,0,1,4.870577,39,37,22,27,19,14,18,2,4,3,1,1,1,0.80,0.15,0.00
31289982,35,32,4,0,0,4.596266,41,38,26,20,25,14,18,2,1,4,1,1,1,0.85,0.03,0.00
32440060,35,32,12,1,0,4.586151,39,38,23,29,16,11,14,6,1,1,3,1,1,0.91,0.03,0.00
60453198,35,25,2,0,0,4.963679,41,29,18,22,14,14,22,4,3,1,2,3,1,1.58,0.19,0.00
60531388,35,31,7,0,0,4.624519,34,42,5,24,21,12,12,3,3,1,1,1,1,0.92,0.04,0.00
62942672,35,32,3,1,0,4.690087,50,42,12,27,13,13,18,1,2,2,4,14,1,0.80,0.14,0.00
34389227,35,31,6,0,0,4.378345,28,31,21,24,26,15,20,12,1,8,1,1,1,0.92,0.04,0.00
64575334,35,32,11,0,0,3.852927,39,46,26,25,18,15,22,2,4,4,1,1,1,0.74,0.15,0.00
71750942,35,32,2,1,0,4.787090,39,41,21,26,24,13,22,2,3,1,1,3,1,0.96,0.04,0.00
74117368,35,27,6,0,0,4.720007,27,36,19,23,30,12,22,5,2,1,1,3,1,0.89,0.04,0.00
74595196,35,31,5,1,0,3.789310,40,37,17,34,17,14,20,3,1,1,1,3,1,0.79,0.16,0.00
86042157,35,32,9,0,0,4.503789,39,38,23,29,16,11,14,2,4,1,1,2,2,0.90,0.04,0.00
87779541,35,21,2,1,1,4.998465,22,35,13,22,15,11,22,1,2,1,2,3,1,1.29,0.04,0.69
89394969,35,29,7,1,0,4.213949,39,38,23,28,15,12,18,3,1,1,1,1,1,0.73,0.16,0.00
92254824,35,32,8,1,0,4.028417,37,40,16,30,26,11,18,1,3,1,1,2,1,0.92,0.03,0.00
92166662,35,32,12,1,0,3.960193,36,50,7,31,25,13,12,2,2,4,2,2,2,0.95,0.04,0.00
11211477,36,33,4,0,0,4.119316,41,31,13,23,12,11,18,3,3,4,1,3,1,1.25,0.04,0.60
52869361,35,30,4,0,0,3.643897,43,38,21,23,19,14,18,12,6,1,1,4,2,0.94,0.04,0.00
53862096,35,22,2,1,0,4.790927,39,45,25,24,22,17,22,4,9,1,2,2,1,0.98,0.04,0.00
53934343,35,32,4,0,0,2.936223,38,41,20,20,29,13,12,6,5,2,1,1,1,0.83,0.14,0.00
57645985,35,32,8,1,0,3.605807,38,45,16,30,27,12,22,1,2,1,1,6,1,0.80,0.03,0.00
57598659,35,32,4,1,0,3.583293,39,48,21,26,16,12,18,2,4,3,1,1,2,0.91,0.04,0.00
56336770,35,32,11,0,0,3.386928,44,32,21,28,26,14,22,4,3,2,1,3,1,0.74,0.14,0.00
58753219,35,30,3,1,1,4.600055,35,32,14,23,22,10,18,2,11,2,1,1,1,0.82,0.04,0.00
58060495,35,30,2,1,0,4.569200,43,37,20,29,18,15,22,2,3,1,3,2,1,0.82,0.04,0.00
58274534,35,32,7,1,1,4.809532,39,38,16,34,16,12,18,2,1,3,1,2,1,0.82,0.15,0.00
58753219,35,30,3,1,1,4.600055,35,32,14,23,22,10,18,2,11,2,1,1,1,0.82,0.04,0.00
56181369,35,32,7,1,0,3.668987,26,34,28,18,23,12,22,5,1,1,1,4,1,0.80,0.03,0.00
63973859,35,29,2,1,1,3.422781,43,39,15,30,16,12,18,10,2,5,2,3,1,0.89,0.04,0.00
20172710,36,27,2,1,0,4.149950,37,40,17,33,18,13,22,2,2,3,1,3,1,0.86,0.04,0.00
19723600,36,26,21,0,0,4.515715,37,40,24,27,17,13,22,3,2,6,1,1,1,0.79,0.15,0.00
67132211,35,32,15,1,0,3.191889,39,38,16,34,16,12,18,1,2,8,1,1,1,0.84,0.04,0.00
72453528,35,32,4,1,0,3.879827,36,49,13,24,28,15,12,1,8,4,1,3,1,0.86,0.03,0.00
72805635,35,30,3,1,0,4.754402,31,33,19,20,25,13,18,7,1,1,2,1,1,0.85,0.04,0.00
75926454,35,30,5,1,0,3.846797,40,43,16,34,17,13,22,6,1,1,1,3,2,0.94,0.04,0.00
22554316,36,33,6,1,0,3.979363,37,40,17,33,18,13,22,6,2,4,1,3,1,0.95,0.04,0.00
78235558,35,27,3,1,0,4.356571,41,41,23,23,17,13,22,1,5,1,2,1,1,0.96,0.04,0.00
78883889,35,24,2,0,0,4.902783,36,49,13,24,28,15,12,1,2,2,1,1,1,0.92,0.04,0.00
81273886,35,32,10,1,0,4.476101,24,26,19,17,20,11,22,1,2,3,2,1,1,0.98,0.04,0.00
79741124,35,31,6,0,0,3.194548,39,37,22,28,20,13,14,6,1,5,4,2,1,0.80,0.03,0.00
80477534,35,29,10,1,0,3.610240,36,49,13,24,28,15,12,2,3,2,2,1,1,0.80,0.16,0.00
80810394,35,32,4,0,0,4.399448,41,40,22,22,21,15,22,4,7,4,1,4,1,0.90,0.03,0.00
82176489,35,32,3,0,0,2.148980,43,44,7,30,23,13,12,3,18,1,1,1,1,0.87,0.04,0.00
23012877,36,33,2,1,0,4.641499,39,38,16,35,17,11,14,9,3,4,4,2,1,0.85,0.04,0.00
81863161,35,26,4,0,0,3.333243,24,33,23,22,25,10,18,2,8,8,1,1,1,0.72,0.14,0.00
84968226,35,32,6,1,0,4.887043,40,40,14,33,22,12,18,2,2,2,1,1,1,0.83,0.03,0.00
85662352,35,25,6,1,0,4.647611,39,38,23,29,16,11,14,3,2,2,2,1,2,0.86,0.03,0.00
89137854,35,30,4,1,0,4.944145,41,39,20,27,22,12,18,3,5,2,1,2,1,0.90,0.04,0.00
90078497,35,30,3,0,0,3.185457,30,30,27,21,17,14,22,1,5,1,2,2,1,0.71,0.14,0.00
91730760,35,32,9,1,0,3.910396,40,40,14,33,22,12,18,12,2,3,4,1,1,0.77,0.16,0.00
27182524,36,32,7,1,0,3.381449,32,34,7,22,30,11,12,2,2,1,3,1,1,0.89,0.03,0.00
26913064,36,29,6,1,0,4.265293,39,36,28,27,17,15,22,3,3,2,1,3,1,0.88,0.04,0.00
28057315,36,33,4,0,0,4.012629,39,33,14,22,14,12,22,7,7,3,1,1,1,0.89,0.04,0.00
28842607,36,30,8,0,0,4.609517,37,38,21,29,28,14,22,1,6,1,1,1,2,0.87,0.04,0.00
95722614,35,27,6,0,0,4.389834,39,47,20,25,20,14,18,1,5,1,1,1,1,0.72,0.15,0.00
95730959,35,31,6,0,1,4.562545,39,48,14,32,17,12,18,1,1,2,1,1,1,0.76,0.15,0.00
97066524,35,32,5,1,0,4.381967,39,47,20,25,20,14,18,1,5,3,1,3,1,0.98,0.04,0.00
30045138,36,33,6,0,0,3.681090,37,40,24,27,17,13,22,5,1,3,2,1,1,0.79,0.16,0.00
96370374,35,22,11,1,1,4.187309,25,26,6,20,20,11,12,3,8,2,2,2,2,1.81,0.07,0.00
98164206,35,32,3,0,0,3.912206,43,36,26,22,21,17,22,1,5,6,2,3,1,0.89,0.03,0.00
98674629,35,32,4,0,0,3.992339,42,43,14,28,24,13,22,7,2,1,2,1,2,0.72,0.14,0.00
31494110,36,33,3,1,0,4.519602,41,30,7,24,20,7,10,4,7,1,1,12,12,0.73,0.14,0.00
31932479,36,33,12,0,0,4.030574,39,38,16,34,16,12,18,10,2,1,2,1,1,0.84,0.04,0.00
32692958,36,33,7,1,0,4.243535,36,40,9,33,24,13,12,4,1,6,1,1,1,0.83,0.04,0.00
99269434,35,32,9,0,0,4.927635,40,36,23,27,20,16,20,2,4,8,1,2,1,0.91,0.04,0.00
93251025,35,32,8,1,1,3.894971,21,35,5,22,21,11,12,9,1,3,1,1,1,0.76,0.15,0.00
1697325,36,33,8,1,0,2.577356,41,39,15,33,23,14,20,1,2,6,1,1,1,0.71,0.15,0.00
37563866,36,31,12,1,0,3.947586,33,34,20,22,18,13,18,5,5,2,1,1,1,0.74,0.15,0.00
37719004,36,33,2,1,0,3.191757,25,33,19,26,34,13,22,1,6,1,2,1,1,0.92,0.04,0.00
392415,36,33,4,0,0,4.534510,44,44,15,30,17,13,22,7,11,2,2,3,2,0.88,0.03,0.00
